"StartofWindow" "EndofWindow" "coverage" "CHR"
"3728" 115833644 115848046 2 5
"3729" 115848046 115857491 4 5
"3730" 115857491 115975963 3 5
"3731" 115975963 116064934 4 5
"3732" 116064934 116228312 3 5
"3733" 116228312 116291904 1 5
"3734" 116291904 118610519 0 5
"3735" 118610519 119124054 1 5
"3736" 119124054 124557411 0 5
"3737" 124557411 124569471 2 5
"3738" 124569471 125032464 4 5
"3739" 125032464 125139660 0 5
"3740" 125139660 125297247 1 5
"3741" 125297247 125648541 2 5
"3742" 125648541 125795563 1 5
"3743" 125795563 126528653 0 5
"3744" 126528653 126984115 2 5
"3745" 126984115 126999937 1 5
"3746" 126999937 128040308 0 5
"3747" 128040308 128080556 1 5
"3748" 128080556 128553667 2 5
"3749" 128553667 128592181 1 5
"3750" 128592181 131271022 0 5
"3751" 131271022 131336287 1 5
"3752" 131336287 131354094 3 5
"3753" 131354094 131359614 4 5
"3754" 131359614 131370827 7 5
"3755" 131370827 131408077 8 5
"3756" 131408077 131416061 9 5
"3757" 131416061 131436486 17 5
"3758" 131436486 131447104 19 5
"3759" 131447104 131534499 26 5
"3760" 131534499 131540884 27 5
"3761" 131540884 131541833 30 5
"3762" 131541833 131546280 40 5
"3763" 131546280 131562015 66 5
"3764" 131562015 131567924 74 5
"3765" 131567924 131573529 91 5
"3766" 131573529 131580152 96 5
"3767" 131580152 131590534 108 5
"3768" 131590534 131592405 115 5
"3769" 131592405 131602166 125 5
"3770" 131602166 131626611 126 5
"3771" 131626611 131633355 135 5
"3772" 131633355 131714409 178 5
"3773" 131714409 131721174 177 5
"3774" 131721174 131721204 175 5
"3775" 131721204 131722951 174 5
"3776" 131722951 131723288 170 5
"3777" 131723288 131732774 156 5
"3778" 131732774 131743465 154 5
"3779" 131743465 131744202 132 5
"3780" 131744202 131744574 129 5
"3781" 131744574 131755651 127 5
"3782" 131755651 131781288 103 5
"3783" 131781288 131786608 89 5
"3784" 131786608 131796922 75 5
"3785" 131796922 131797578 72 5
"3786" 131797578 131808869 62 5
"3787" 131808869 131813350 58 5
"3788" 131813350 131839618 50 5
"3789" 131839618 131847892 37 5
"3790" 131847892 131864506 20 5
"3791" 131864506 131872383 19 5
"3792" 131872383 131879916 15 5
"3793" 131879916 131992409 8 5
"3794" 131992409 131995843 6 5
"3795" 131995843 131996445 5 5
"3796" 131996445 132013179 4 5
"3797" 132013179 134780909 0 5
"3798" 134780909 134893439 2 5
"3799" 134893439 135259846 3 5
"3800" 135259846 135275330 1 5
"3801" 135275330 135338258 2 5
"3802" 135338258 135758057 1 5
"3803" 135758057 136408030 0 5
"3804" 136408030 136900203 1 5
"3805" 136900203 142541417 0 5
"3806" 142541417 142559092 1 5
"3807" 142559092 142561332 3 5
"3808" 142561332 142589474 4 5
"3809" 142589474 142612488 5 5
"3810" 142612488 143024627 6 5
"3811" 143024627 143027696 5 5
"3812" 143027696 143031025 2 5
"3813" 143031025 143115696 1 5
"3814" 143115696 146008385 0 5
"3815" 146008385 146118962 2 5
"3816" 146118962 146225244 4 5
"3817" 146225244 146230996 5 5
"3818" 146230996 146475990 8 5
"3819" 146475990 146492274 6 5
"3820" 146492274 146620082 4 5
"3821" 146620082 146687914 1 5
"3822" 146687914 147836880 0 5
"3823" 147836880 148205741 2 5
"3824" 148205741 148248818 3 5
"3825" 148248818 148278925 2 5
"3826" 148278925 148345447 1 5
"3827" 148345447 148544856 2 5
"3828" 148544856 148801101 1 5
"3829" 148801101 148822118 2 5
"3830" 148822118 149031582 1 5
"3831" 149031582 149239093 2 5
"3832" 149239093 149251139 4 5
"3833" 149251139 149515888 3 5
"3834" 149515888 149631413 2 5
"3835" 149631413 150493725 0 5
"3836" 150493725 150537629 2 5
"3837" 150537629 150576767 4 5
"3838" 150576767 150947719 5 5
"3839" 150947719 150967836 3 5
"3840" 150967836 150981304 1 5
"3841" 150981304 151063674 0 5
"3842" 151063674 151071719 1 5
"3843" 151071719 151097281 2 5
"3844" 151097281 151259975 4 5
"3845" 151259975 151558198 5 5
"3846" 151558198 151582211 4 5
"3847" 151582211 151612227 3 5
"3848" 151612227 151739218 1 5
"3849" 151739218 156625763 0 5
"3850" 156625763 156644649 1 5
"3851" 156644649 156649132 5 5
"3852" 156649132 156664822 6 5
"3853" 156664822 156699129 8 5
"3854" 156699129 156742186 9 5
"3855" 156742186 157126005 12 5
"3856" 157126005 157140461 11 5
"3857" 157140461 157158372 10 5
"3858" 157158372 157164889 5 5
"3859" 157164889 157189618 4 5
"3860" 157189618 157191954 1 5
"3861" 157191954 162371114 0 5
"3862" 162371114 162867195 1 5
"3863" 162867195 162944408 0 5
"3864" 162944408 163375406 2 5
"3865" 163375406 164495078 0 5
"3866" 164495078 164999502 1 5
"3867" 164999502 166866436 0 5
"3868" 166866436 166987039 1 5
"3869" 166987039 167351652 2 5
"3870" 167351652 167373709 1 5
"3871" 167373709 167668843 0 5
"3872" 167668843 167842039 1 5
"3873" 167842039 167863844 3 5
"3874" 167863844 167872381 4 5
"3875" 167872381 168056680 6 5
"3876" 168056680 168183736 5 5
"3877" 168183736 168202869 6 5
"3878" 168202869 168243169 7 5
"3879" 168243169 168279411 5 5
"3880" 168279411 168524685 2 5
"3881" 168524685 168582131 1 5
"3882" 168582131 168774121 0 5
"3883" 168774121 168844957 3 5
"3884" 168844957 168912305 5 5
"3885" 168912305 169266513 6 5
"3886" 169266513 169329731 3 5
"3887" 169329731 169331239 1 5
"3888" 169331239 169362082 2 5
"3889" 169362082 169440622 1 5
"3890" 169440622 169471888 2 5
"3891" 169471888 169644845 5 5
"3892" 169644845 169648022 4 5
"3893" 169648022 169702390 3 5
"3894" 169702390 172864110 0 5
"3895" 172864110 172869595 3 5
"3896" 172869595 172896796 4 5
"3897" 172896796 173076223 5 5
"3898" 173076223 173122092 6 5
"3899" 173122092 173132309 7 5
"3900" 173132309 173156504 4 5
"3901" 173156504 173160609 3 5
"3902" 173160609 173177919 5 5
"3903" 173177919 173534877 4 5
"3904" 173534877 173583051 3 5
"3905" 173583051 173637603 2 5
"3906" 173637603 173734366 0 5
"3907" 173734366 173758070 2 5
"3908" 173758070 173767508 3 5
"3909" 173767508 174070820 4 5
"3910" 174070820 174071838 3 5
"3911" 174071838 174135863 2 5
"3912" 174135863 174168311 1 5
"3913" 174168311 174402671 0 5
"3914" 174402671 174648786 1 5
"3915" 174648786 177796121 0 5
"3916" 177796121 177831556 1 5
"3917" 177831556 177948971 3 5
"3918" 177948971 178117620 4 5
"3919" 178117620 178193081 5 5
"3920" 178193081 178195673 4 5
"3921" 178195673 178196024 3 5
"3922" 178196024 178268306 5 5
"3923" 178268306 178270810 4 5
"3924" 178270810 178413947 5 5
"3925" 178413947 178510048 4 5
"3926" 178510048 178610028 3 5
"3927" 178610028 178634672 1 5
"3928" 841861 890387 1 6
"3929" 890387 1248169 2 6
"3930" 1248169 1302607 3 6
"3931" 1302607 1307846 2 6
"3932" 1307846 1528282 1 6
"3933" 1528282 1698198 2 6
"3934" 1698198 1976501 1 6
"3935" 1976501 3474807 0 6
"3936" 3474807 3885152 1 6
"3937" 3885152 4998963 0 6
"3938" 4998963 5452658 2 6
"3939" 5452658 5547614 0 6
"3940" 5547614 5732820 2 6
"3941" 5732820 5960053 3 6
"3942" 5960053 6048115 1 6
"3943" 6048115 6163088 2 6
"3944" 6163088 6181035 3 6
"3945" 6181035 6308750 2 6
"3946" 6308750 6351730 2 6
"3947" 6351730 6642595 3 6
"3948" 6642595 6656198 2 6
"3949" 6656198 6762167 1 6
"3950" 6762167 6936571 0 6
"3951" 6936571 6973110 1 6
"3952" 6973110 6997161 4 6
"3953" 6997161 7327846 6 6
"3954" 7327846 7344164 8 6
"3955" 7344164 7380267 10 6
"3956" 7380267 7476908 9 6
"3957" 7476908 7501676 6 6
"3958" 7501676 7541366 4 6
"3959" 7541366 7645715 6 6
"3960" 7645715 7733862 7 6
"3961" 7733862 7737808 6 6
"3962" 7737808 7834019 4 6
"3963" 7834019 7897400 4 6
"3964" 7897400 8125408 2 6
"3965" 8125408 8256964 1 6
"3966" 8256964 9079324 0 6
"3967" 9079324 9576203 1 6
"3968" 9576203 9788600 0 6
"3969" 9788600 9952059 1 6
"3970" 9952059 10127684 3 6
"3971" 10127684 10137100 5 6
"3972" 10137100 10152592 6 6
"3973" 10152592 10190058 7 6
"3974" 10190058 10241822 9 6
"3975" 10241822 10256675 8 6
"3976" 10256675 10298301 9 6
"3977" 10298301 10419476 8 6
"3978" 10419476 10503010 5 6
"3979" 10503010 10513955 3 6
"3980" 10513955 10571260 1 6
"3981" 10571260 11312130 0 6
"3982" 11312130 11461202 1 6
"3983" 11461202 11618187 2 6
"3984" 11618187 11627539 3 6
"3985" 11627539 11714806 6 6
"3986" 11714806 11770814 7 6
"3987" 11770814 11774238 6 6
"3988" 11774238 11790493 5 6
"3989" 11790493 11798414 6 6
"3990" 11798414 11887007 7 6
"3991" 11887007 11961970 4 6
"3992" 11961970 11972709 3 6
"3993" 11972709 12261921 2 6
"3994" 12261921 13836672 0 6
"3995" 13836672 13951510 2 6
"3996" 13951510 14328324 4 6
"3997" 14328324 14349114 2 6
"3998" 14349114 14349627 1 6
"3999" 14349627 15519885 0 6
"4000" 15519885 15748472 1 6
"4001" 15748472 15996478 3 6
"4002" 15996478 16098290 2 6
"4003" 16098290 16124560 1 6
"4004" 16124560 16519398 0 6
"4005" 16519398 16921131 1 6
"4006" 16921131 17744780 0 6
"4007" 17744780 17772764 1 6
"4008" 17772764 18208319 2 6
"4009" 18208319 18209582 1 6
"4010" 18209582 19203108 0 6
"4011" 19203108 19455877 1 6
"4012" 19455877 19672799 2 6
"4013" 19672799 19842497 1 6
"4014" 19842497 20524382 0 6
"4015" 20524382 20733389 2 6
"4016" 20733389 20740296 3 6
"4017" 20740296 21039951 6 6
"4018" 21039951 21217185 4 6
"4019" 21217185 21228888 3 6
"4020" 21228888 21847532 0 6
"4021" 21847532 22255514 1 6
"4022" 22255514 22265981 2 6
"4023" 22265981 22307725 1 6
"4024" 22307725 22405131 4 6
"4025" 22405131 22426161 5 6
"4026" 22426161 22441270 6 6
"4027" 22441270 22445521 8 6
"4028" 22445521 22484377 9 6
"4029" 22484377 22491270 12 6
"4030" 22491270 22606773 13 6
"4031" 22606773 22709430 14 6
"4032" 22709430 22776030 13 6
"4033" 22776030 22818550 10 6
"4034" 22818550 22846052 9 6
"4035" 22846052 22865377 8 6
"4036" 22865377 22896650 6 6
"4037" 22896650 22905037 5 6
"4038" 22905037 22920671 6 6
"4039" 22920671 22979684 3 6
"4040" 22979684 23320045 2 6
"4041" 23320045 23401282 1 6
"4042" 23401282 23446234 0 6
"4043" 23446234 23507631 1 6
"4044" 23507631 23593375 2 6
"4045" 23593375 23638636 5 6
"4046" 23638636 23858932 7 6
"4047" 23858932 23915870 6 6
"4048" 23915870 24059407 5 6
"4049" 24059407 24080842 8 6
"4050" 24080842 24090497 6 6
"4051" 24090497 24096883 3 6
"4052" 24096883 24101448 4 6
"4053" 24101448 24112537 5 6
"4054" 24112537 24130821 7 6
"4055" 24130821 24141920 8 6
"4056" 24141920 24185221 16 6
"4057" 24185221 24186590 17 6
"4058" 24186590 24228685 19 6
"4059" 24228685 24346056 20 6
"4060" 24346056 24531450 21 6
"4061" 24531450 24545307 20 6
"4062" 24545307 24559433 18 6
"4063" 24559433 24568393 17 6
"4064" 24568393 24584181 16 6
"4065" 24584181 24584366 11 6
"4066" 24584366 24590547 8 6
"4067" 24590547 24632642 7 6
"4068" 24632642 24693523 4 6
"4069" 24693523 24706770 1 6
"4070" 24706770 24901350 0 6
"4071" 24901350 25028663 2 6
"4072" 25028663 25257580 3 6
"4073" 25257580 25266803 7 6
"4074" 25266803 25340482 8 6
"4075" 25340482 25346334 9 6
"4076" 25346334 25414846 7 6
"4077" 25414846 25622212 7 6
"4078" 25622212 25674509 3 6
"4079" 25674509 25684279 5 6
"4080" 25684279 25684405 7 6
"4081" 25684405 25684653 8 6
"4082" 25684653 25686405 10 6
"4083" 25686405 25707171 13 6
"4084" 25707171 25736678 17 6
"4085" 25736678 25758212 19 6
"4086" 25758212 25770239 22 6
"4087" 25770239 25780332 23 6
"4088" 25780332 25783315 24 6
"4089" 25783315 25787817 29 6
"4090" 25787817 25794431 32 6
"4091" 25794431 25813150 44 6
"4092" 25813150 25830298 45 6
"4093" 25830298 25879539 48 6
"4094" 25879539 25887959 59 6
"4095" 25887959 25889530 60 6
"4096" 25889530 25890834 65 6
"4097" 25890834 25901758 82 6
"4098" 25901758 25911775 92 6
"4099" 25911775 25935765 93 6
"4100" 25935765 25963456 94 6
"4101" 25963456 26020431 96 6
"4102" 26020431 26048931 98 6
"4103" 26048931 26066198 97 6
"4104" 26066198 26091336 98 6
"4105" 26091336 26094367 101 6
"4106" 26094367 26114702 96 6
"4107" 26114702 26124430 95 6
"4108" 26124430 26127184 83 6
"4109" 26127184 26128446 77 6
"4110" 26128446 26135498 72 6
"4111" 26135498 26148326 44 6
"4112" 26148326 26158993 43 6
"4113" 26158993 26184617 38 6
"4114" 26184617 26187125 39 6
"4115" 26187125 26189615 35 6
"4116" 26189615 26198046 33 6
"4117" 26198046 26233387 23 6
"4118" 26233387 26239404 24 6
"4119" 26239404 26267755 25 6
"4120" 26267755 26271713 23 6
"4121" 26271713 26291601 25 6
"4122" 26291601 26295686 23 6
"4123" 26295686 26325463 21 6
"4124" 26325463 26338056 22 6
"4125" 26338056 26338434 24 6
"4126" 26338434 26341030 22 6
"4127" 26341030 26345141 25 6
"4128" 26345141 26365147 28 6
"4129" 26365147 26376161 29 6
"4130" 26376161 26388672 28 6
"4131" 26388672 26396727 29 6
"4132" 26396727 26455811 31 6
"4133" 26455811 26456069 34 6
"4134" 26456069 26458265 35 6
"4135" 26458265 26472655 38 6
"4136" 26472655 26577924 35 6
"4137" 26577924 26593471 29 6
"4138" 26593471 26665835 24 6
"4139" 26665835 26706544 22 6
"4140" 26706544 27895213 0 6
"4141" 27895213 27915087 1 6
"4142" 27915087 27982152 4 6
"4143" 27982152 28048996 10 6
"4144" 28048996 28187101 13 6
"4145" 28187101 28197605 14 6
"4146" 28197605 28201138 15 6
"4147" 28201138 28266149 17 6
"4148" 28266149 28302784 21 6
"4149" 28302784 28330264 25 6
"4150" 28330264 28331252 26 6
"4151" 28331252 28348158 30 6
"4152" 28348158 28370393 33 6
"4153" 28370393 28382932 30 6
"4154" 28382932 28403225 28 6
"4155" 28403225 28411303 27 6
"4156" 28411303 28417222 29 6
"4157" 28417222 28436060 23 6
"4158" 28436060 28573006 24 6
"4159" 28573006 28627469 26 6
"4160" 28627469 28630793 25 6
"4161" 28630793 28645170 24 6
"4162" 28645170 28650353 29 6
"4163" 28650353 28669315 36 6
"4164" 28669315 28706912 31 6
"4165" 28706912 28727673 48 6
"4166" 28727673 28733403 47 6
"4167" 28733403 28751727 49 6
"4168" 28751727 28784396 50 6
"4169" 28784396 28784741 49 6
"4170" 28784741 28836456 47 6
"4171" 28836456 28849790 49 6
"4172" 28849790 28856572 51 6
"4173" 28856572 28867800 52 6
"4174" 28867800 28872446 61 6
"4175" 28872446 28873060 63 6
"4176" 28873060 28885974 62 6
"4177" 28885974 28901034 66 6
"4178" 28901034 28902133 75 6
"4179" 28902133 28911802 79 6
"4180" 28911802 28916252 116 6
"4181" 28916252 28922719 117 6
"4182" 28922719 28936556 115 6
"4183" 28936556 28952035 118 6
"4184" 28952035 28963248 122 6
"4185" 28963248 28967038 123 6
"4186" 28967038 28970176 121 6
"4187" 28970176 28970369 99 6
"4188" 28970369 28992184 97 6
"4189" 28992184 29057971 99 6
"4190" 29057971 29085228 101 6
"4191" 29085228 29086829 104 6
"4192" 29086829 29114616 103 6
"4193" 29114616 29114621 103 6
"4194" 29114621 29125402 79 6
"4195" 29125402 29125747 77 6
"4196" 29125747 29142476 75 6
"4197" 29142476 29148619 73 6
"4198" 29148619 29161435 72 6
"4199" 29161435 29176296 61 6
"4200" 29176296 29189155 59 6
"4201" 29189155 29193785 57 6
"4202" 29193785 29195011 48 6
"4203" 29195011 29213070 44 6
"4204" 29213070 29225795 45 6
"4205" 29225795 29239150 44 6
"4206" 29239150 29248461 46 6
"4207" 29248461 29256420 42 6
"4208" 29256420 29257772 35 6
"4209" 29257772 29259623 36 6
"4210" 29259623 29274356 35 6
"4211" 29274356 29284518 32 6
"4212" 29284518 29327079 30 6
"4213" 29327079 29336054 35 6
"4214" 29336054 29336147 37 6
"4215" 29336147 29341449 38 6
"4216" 29341449 29342825 38 6
"4217" 29342825 29344083 37 6
"4218" 29344083 29344704 36 6
"4219" 29344704 29344939 32 6
"4220" 29344939 29346363 31 6
"4221" 29346363 29349091 30 6
"4222" 29349091 29351873 28 6
"4223" 29351873 29352943 31 6
"4224" 29352943 29353408 33 6
"4225" 29353408 29354799 29 6
"4226" 29354799 29354809 26 6
"4227" 29354809 29355113 23 6
"4228" 29355113 29355519 27 6
"4229" 29355519 29356587 38 6
"4230" 29356587 29392235 40 6
"4231" 29392235 29404157 39 6
"4232" 29404157 29408528 47 6
"4233" 29408528 29446632 48 6
"4234" 29446632 29466956 40 6
"4235" 29466956 29479533 39 6
"4236" 29479533 29485373 41 6
"4237" 29485373 29486345 40 6
"4238" 29486345 29488249 44 6
"4239" 29488249 29489048 46 6
"4240" 29489048 29494897 47 6
"4241" 29494897 29526940 48 6
"4242" 29526940 29528318 45 6
"4243" 29528318 29530628 42 6
"4244" 29530628 29533295 39 6
"4245" 29533295 29533870 38 6
"4246" 29533870 29534240 33 6
"4247" 29534240 29536685 32 6
"4248" 29536685 29550618 36 6
"4249" 29550618 29555778 33 6
"4250" 29555778 29605935 34 6
"4251" 29605935 29607429 34 6
"4252" 29607429 29649056 34 6
"4253" 29649056 29653329 33 6
"4254" 29653329 29656417 32 6
"4255" 29656417 29658864 34 6
"4256" 29658864 29662374 33 6
"4257" 29662374 29666111 36 6
"4258" 29666111 29667273 35 6
"4259" 29667273 29672686 36 6
"4260" 29672686 29673483 40 6
"4261" 29673483 29679047 44 6
"4262" 29679047 29683808 47 6
"4263" 29683808 29683944 49 6
"4264" 29683944 29691019 52 6
"4265" 29691019 29693969 57 6
"4266" 29693969 29695713 55 6
"4267" 29695713 29695854 54 6
"4268" 29695854 29700079 56 6
"4269" 29700079 29702061 67 6
"4270" 29702061 29706277 69 6
"4271" 29706277 29709234 73 6
"4272" 29709234 29714413 72 6
"4273" 29714413 29715762 95 6
"4274" 29715762 29718790 97 6
"4275" 29718790 29725321 96 6
"4276" 29725321 29730730 98 6
"4277" 29730730 29733223 101 6
"4278" 29733223 29734098 98 6
"4279" 29734098 29736229 112 6
"4280" 29736229 29737481 111 6
"4281" 29737481 29765001 113 6
"4282" 29765001 29769621 112 6
"4283" 29769621 29772395 111 6
"4284" 29772395 29776390 115 6
"4285" 29776390 29782868 117 6
"4286" 29782868 29785149 115 6
"4287" 29785149 29785235 111 6
"4288" 29785235 29788606 112 6
"4289" 29788606 29794317 109 6
"4290" 29794317 29798425 105 6
"4291" 29798425 29804165 104 6
"4292" 29804165 29805809 87 6
"4293" 29805809 29811022 91 6
"4294" 29811022 29812974 85 6
"4295" 29812974 29818021 79 6
"4296" 29818021 29823994 78 6
"4297" 29823994 29831058 73 6
"4298" 29831058 29831571 53 6
"4299" 29831571 29833541 51 6
"4300" 29833541 29835834 49 6
"4301" 29835834 29840382 51 6
"4302" 29840382 29840648 49 6
"4303" 29840648 29855945 41 6
"4304" 29855945 29918099 39 6
"4305" 29918099 29928649 41 6
"4306" 29928649 29929253 40 6
"4307" 29929253 29930619 37 6
"4308" 29930619 29933439 36 6
"4309" 29933439 29934163 35 6
"4310" 29934163 29937740 34 6
"4311" 29937740 29937833 33 6
"4312" 29937833 29940750 32 6
"4313" 29940750 29942126 31 6
"4314" 29942126 29943490 32 6
"4315" 29943490 29943656 31 6
"4316" 29943656 29944004 28 6
"4317" 29944004 29949821 26 6
"4318" 29949821 29950210 27 6
"4319" 29950210 30008003 28 6
"4320" 30008003 30025503 27 6
"4321" 30025503 30044827 26 6
"4322" 30044827 30063496 30 6
"4323" 30063496 30064562 31 6
"4324" 30064562 30071330 32 6
"4325" 30071330 30075864 24 6
"4326" 30075864 30076630 25 6
"4327" 30076630 30076755 24 6
"4328" 30076755 30077229 21 6
"4329" 30077229 30080036 22 6
"4330" 30080036 30081108 23 6
"4331" 30081108 30092707 29 6
"4332" 30092707 30101656 28 6
"4333" 30101656 30114074 36 6
"4334" 30114074 30121460 37 6
"4335" 30121460 30132035 38 6
"4336" 30132035 30138162 39 6
"4337" 30138162 30141042 42 6
"4338" 30141042 30145083 43 6
"4339" 30145083 30145740 52 6
"4340" 30145740 30152033 55 6
"4341" 30152033 30196313 58 6
"4342" 30196313 30209493 68 6
"4343" 30209493 30211755 70 6
"4344" 30211755 30226811 68 6
"4345" 30226811 30228721 86 6
"4346" 30228721 30272417 103 6
"4347" 30272417 30274461 102 6
"4348" 30274461 30284375 111 6
"4349" 30284375 30285883 112 6
"4350" 30285883 30289271 116 6
"4351" 30289271 30292336 117 6
"4352" 30292336 30296071 116 6
"4353" 30296071 30297529 118 6
"4354" 30297529 30302600 126 6
"4355" 30302600 30316739 116 6
"4356" 30316739 30337738 118 6
"4357" 30337738 30339602 113 6
"4358" 30339602 30340145 123 6
"4359" 30340145 30342190 125 6
"4360" 30342190 30342512 126 6
"4361" 30342512 30344690 125 6
"4362" 30344690 30347078 124 6
"4363" 30347078 30349201 121 6
"4364" 30349201 30361193 125 6
"4365" 30361193 30363428 123 6
"4366" 30363428 30363945 112 6
"4367" 30363945 30366642 98 6
"4368" 30366642 30368635 82 6
"4369" 30368635 30369040 80 6
"4370" 30369040 30370588 72 6
"4371" 30370588 30377173 62 6
"4372" 30377173 30383768 61 6
"4373" 30383768 30411546 60 6
"4374" 30411546 30421502 59 6
"4375" 30421502 30425157 57 6
"4376" 30425157 30425337 58 6
"4377" 30425337 30426130 57 6
"4378" 30426130 30426152 56 6
"4379" 30426152 30430520 50 6
"4380" 30430520 30434900 49 6
"4381" 30434900 30449482 50 6
"4382" 30449482 30453713 46 6
"4383" 30453713 30455886 48 6
"4384" 30455886 30468791 46 6
"4385" 30468791 30571471 33 6
"4386" 30571471 30580637 34 6
"4387" 30580637 30628252 39 6
"4388" 30628252 30652872 44 6
"4389" 30652872 30658239 47 6
"4390" 30658239 30714479 48 6
"4391" 30714479 30717637 55 6
"4392" 30717637 30718180 70 6
"4393" 30718180 30720311 71 6
"4394" 30720311 30728290 73 6
"4395" 30728290 30731505 73 6
"4396" 30731505 30738476 75 6
"4397" 30738476 30739846 73 6
"4398" 30739846 30746633 73 6
"4399" 30746633 30747216 77 6
"4400" 30747216 30753146 79 6
"4401" 30753146 30758466 80 6
"4402" 30758466 30760698 81 6
"4403" 30760698 30766211 85 6
"4404" 30766211 30766740 103 6
"4405" 30766740 30794405 104 6
"4406" 30794405 30796271 109 6
"4407" 30796271 30798473 105 6
"4408" 30798473 30799399 120 6
"4409" 30799399 30803254 120 6
"4410" 30803254 30805921 136 6
"4411" 30805921 30809864 129 6
"4412" 30809864 30844314 127 6
"4413" 30844314 30857542 130 6
"4414" 30857542 30861225 132 6
"4415" 30861225 30864829 133 6
"4416" 30864829 30887344 135 6
"4417" 30887344 30897774 132 6
"4418" 30897774 30902181 130 6
"4419" 30902181 30903948 128 6
"4420" 30903948 30919701 127 6
"4421" 30919701 30920957 126 6
"4422" 30920957 30921364 123 6
"4423" 30921364 30921882 114 6
"4424" 30921882 30932309 91 6
"4425" 30932309 30932682 78 6
"4426" 30932682 30933864 43 6
"4427" 30933864 30946496 40 6
"4428" 30946496 30947378 32 6
"4429" 30947378 30969898 26 6
"4430" 30969898 30972589 22 6
"4431" 30972589 30982209 20 6
"4432" 30982209 30987211 21 6
"4433" 30987211 30987786 17 6
"4434" 30987786 30993499 15 6
"4435" 30993499 30993533 23 6
"4436" 30993533 30993958 27 6
"4437" 30993958 30998742 30 6
"4438" 30998742 30998879 34 6
"4439" 30998879 30999902 37 6
"4440" 30999902 30999997 38 6
"4441" 30999997 31001911 39 6
"4442" 31001911 31008598 41 6
"4443" 31008598 31011013 52 6
"4444" 31011013 31016978 62 6
"4445" 31016978 31018546 75 6
"4446" 31018546 31020152 75 6
"4447" 31020152 31022113 76 6
"4448" 31022113 31024738 77 6
"4449" 31024738 31025051 78 6
"4450" 31025051 31025104 115 6
"4451" 31025104 31028345 119 6
"4452" 31028345 31029918 121 6
"4453" 31029918 31031680 122 6
"4454" 31031680 31032937 124 6
"4455" 31032937 31034264 128 6
"4456" 31034264 31052684 127 6
"4457" 31052684 31054687 131 6
"4458" 31054687 31062899 130 6
"4459" 31062899 31068420 123 6
"4460" 31068420 31073903 114 6
"4461" 31073903 31080471 113 6
"4462" 31080471 31080859 103 6
"4463" 31080859 31080919 98 6
"4464" 31080919 31082285 95 6
"4465" 31082285 31082304 93 6
"4466" 31082304 31082404 79 6
"4467" 31082404 31084435 76 6
"4468" 31084435 31086377 77 6
"4469" 31086377 31091862 78 6
"4470" 31091862 31093356 71 6
"4471" 31093356 31093482 69 6
"4472" 31093482 31093699 50 6
"4473" 31093699 31095801 51 6
"4474" 31095801 31097918 47 6
"4475" 31097918 31100942 48 6
"4476" 31100942 31101401 50 6
"4477" 31101401 31106268 47 6
"4478" 31106268 31106893 48 6
"4479" 31106893 31109810 50 6
"4480" 31109810 31112075 48 6
"4481" 31112075 31114573 46 6
"4482" 31114573 31140152 47 6
"4483" 31140152 31140532 46 6
"4484" 31140532 31142297 47 6
"4485" 31142297 31143511 49 6
"4486" 31143511 31145271 50 6
"4487" 31145271 31187075 49 6
"4488" 31187075 31192796 48 6
"4489" 31192796 31193155 49 6
"4490" 31193155 31199256 52 6
"4491" 31199256 31218984 51 6
"4492" 31218984 31219869 52 6
"4493" 31219869 31221914 51 6
"4494" 31221914 31231989 49 6
"4495" 31231989 31234381 42 6
"4496" 31234381 31236051 41 6
"4497" 31236051 31241370 35 6
"4498" 31241370 31243170 31 6
"4499" 31243170 31250606 33 6
"4500" 31250606 31254263 32 6
"4501" 31254263 31262438 31 6
"4502" 31262438 31273745 30 6
"4503" 31273745 31274380 31 6
"4504" 31274380 31274693 37 6
"4505" 31274693 31302470 36 6
"4506" 31302470 31310022 35 6
"4507" 31310022 31313101 37 6
"4508" 31313101 31317182 42 6
"4509" 31317182 31317347 48 6
"4510" 31317347 31318144 49 6
"4511" 31318144 31319355 49 6
"4512" 31319355 31319689 51 6
"4513" 31319689 31321211 52 6
"4514" 31321211 31321685 58 6
"4515" 31321685 31326960 59 6
"4516" 31326960 31327334 57 6
"4517" 31327334 31330788 58 6
"4518" 31330788 31334945 63 6
"4519" 31334945 31343033 65 6
"4520" 31343033 31351764 66 6
"4521" 31351764 31353593 64 6
"4522" 31353593 31354504 66 6
"4523" 31354504 31360255 68 6
"4524" 31360255 31368964 69 6
"4525" 31368964 31379109 64 6
"4526" 31379109 31379198 65 6
"4527" 31379198 31388595 64 6
"4528" 31388595 31407643 61 6
"4529" 31407643 31409024 57 6
"4530" 31409024 31421297 50 6
"4531" 31421297 31426256 47 6
"4532" 31426256 31430799 33 6
"4533" 31430799 31432125 29 6
"4534" 31432125 31436047 25 6
"4535" 31436047 31436312 26 6
"4536" 31436312 31440497 24 6
"4537" 31440497 31444048 19 6
"4538" 31444048 31461089 21 6
"4539" 31461089 31461966 19 6
"4540" 31461966 31465726 17 6
"4541" 31465726 31465819 15 6
"4542" 31465819 31476854 14 6
"4543" 31476854 31489644 14 6
"4544" 31489644 31515340 18 6
"4545" 31515340 31531215 19 6
"4546" 31531215 31536224 20 6
"4547" 31536224 31538497 18 6
"4548" 31538497 31540556 17 6
"4549" 31540556 31555130 18 6
