"StartofWindow" "EndofWindow" "coverage" "CHR"
"9488" 206806379 206810935 59 2
"9489" 206810935 206830070 58 2
"9490" 206830070 206847296 59 2
"9491" 206847296 206874339 60 2
"9492" 206874339 206959970 61 2
"9493" 206959970 207083630 67 2
"9494" 207083630 207425094 68 2
"9495" 207425094 207480608 69 2
"9496" 207480608 207488021 67 2
"9497" 207488021 207503668 66 2
"9498" 207503668 207578440 65 2
"9499" 207578440 207580309 67 2
"9500" 207580309 207611230 63 2
"9501" 207611230 207735837 64 2
"9502" 207735837 207813700 62 2
"9503" 207813700 207816620 61 2
"9504" 207816620 207849856 64 2
"9505" 207849856 207853432 65 2
"9506" 207853432 207965189 64 2
"9507" 207965189 207983196 63 2
"9508" 207983196 207998800 66 2
"9509" 207998800 208007503 65 2
"9510" 208007503 208025054 63 2
"9511" 208025054 208046557 64 2
"9512" 208046557 208119043 66 2
"9513" 208119043 208129918 65 2
"9514" 208129918 208191797 64 2
"9515" 208191797 208267610 65 2
"9516" 208267610 208363062 64 2
"9517" 208363062 208387685 62 2
"9518" 208387685 208501730 63 2
"9519" 208501730 208507807 62 2
"9520" 208507807 208536536 61 2
"9521" 208536536 208548378 59 2
"9522" 208548378 208555031 57 2
"9523" 208555031 208610801 59 2
"9524" 208610801 208649423 59 2
"9525" 208649423 208715314 57 2
"9526" 208715314 208775856 57 2
"9527" 208775856 208822120 56 2
"9528" 208822120 208829527 58 2
"9529" 208829527 208979528 60 2
"9530" 208979528 209024565 61 2
"9531" 209024565 209235962 62 2
"9532" 209235962 209237839 66 2
"9533" 209237839 209296943 65 2
"9534" 209296943 209472582 64 2
"9535" 209472582 209472769 62 2
"9536" 209472769 209516321 63 2
"9537" 209516321 209520458 62 2
"9538" 209520458 209655509 67 2
"9539" 209655509 209875890 68 2
"9540" 209875890 210009863 69 2
"9541" 210009863 210024938 69 2
"9542" 210024938 210065783 71 2
"9543" 210065783 210123479 69 2
"9544" 210123479 210232466 70 2
"9545" 210232466 210330754 71 2
"9546" 210330754 210335716 73 2
"9547" 210335716 210346084 72 2
"9548" 210346084 210404224 70 2
"9549" 210404224 210454751 71 2
"9550" 210454751 210618870 73 2
"9551" 210618870 210642687 76 2
"9552" 210642687 210673714 77 2
"9553" 210673714 210808905 76 2
"9554" 210808905 210846867 78 2
"9555" 210846867 210847623 86 2
"9556" 210847623 210880893 87 2
"9557" 210880893 211007521 89 2
"9558" 211007521 211112436 91 2
"9559" 211112436 211151969 90 2
"9560" 211151969 211154128 91 2
"9561" 211154128 211175043 92 2
"9562" 211175043 211186894 90 2
"9563" 211186894 211210554 92 2
"9564" 211210554 211237918 94 2
"9565" 211237918 211241608 93 2
"9566" 211241608 211258344 90 2
"9567" 211258344 211264173 92 2
"9568" 211264173 211420207 92 2
"9569" 211420207 211446121 90 2
"9570" 211446121 211448659 91 2
"9571" 211448659 211469123 92 2
"9572" 211469123 211471071 91 2
"9573" 211471071 211489103 88 2
"9574" 211489103 211495587 86 2
"9575" 211495587 211501333 85 2
"9576" 211501333 211523457 82 2
"9577" 211523457 211543147 76 2
"9578" 211543147 211547400 78 2
"9579" 211547400 211583066 76 2
"9580" 211583066 211644461 75 2
"9581" 211644461 211647954 74 2
"9582" 211647954 211648806 71 2
"9583" 211648806 211655965 71 2
"9584" 211655965 211657098 74 2
"9585" 211657098 211657226 73 2
"9586" 211657226 211664333 71 2
"9587" 211664333 211682987 69 2
"9588" 211682987 211699011 68 2
"9589" 211699011 211703869 67 2
"9590" 211703869 211744633 68 2
"9591" 211744633 211856725 67 2
"9592" 211856725 211864403 66 2
"9593" 211864403 211873461 67 2
"9594" 211873461 211900425 65 2
"9595" 211900425 211903193 64 2
"9596" 211903193 211904482 62 2
"9597" 211904482 211927188 65 2
"9598" 211927188 211982126 72 2
"9599" 211982126 212005919 76 2
"9600" 212005919 212165522 75 2
"9601" 212165522 212191113 74 2
"9602" 212191113 212195610 75 2
"9603" 212195610 212243011 76 2
"9604" 212243011 212310843 74 2
"9605" 212310843 212327353 75 2
"9606" 212327353 212362263 74 2
"9607" 212362263 212367912 72 2
"9608" 212367912 212378991 70 2
"9609" 212378991 212384231 68 2
"9610" 212384231 212406789 65 2
"9611" 212406789 212407077 64 2
"9612" 212407077 212409848 61 2
"9613" 212409848 212519028 60 2
"9614" 212519028 212571939 61 2
"9615" 212571939 212582246 57 2
"9616" 212582246 212597041 57 2
"9617" 212597041 212650985 56 2
"9618" 212650985 212698718 55 2
"9619" 212698718 212817010 56 2
"9620" 212817010 212847371 58 2
"9621" 212847371 212867291 59 2
"9622" 212867291 212969560 62 2
"9623" 212969560 212975239 63 2
"9624" 212975239 212989308 64 2
"9625" 212989308 213033301 63 2
"9626" 213033301 213040865 65 2
"9627" 213040865 213067749 66 2
"9628" 213067749 213074560 64 2
"9629" 213074560 213164193 63 2
"9630" 213164193 213233631 66 2
"9631" 213233631 213328749 67 2
"9632" 213328749 213334523 70 2
"9633" 213334523 213387389 69 2
"9634" 213387389 213404389 69 2
"9635" 213404389 213542950 65 2
"9636" 213542950 213551094 63 2
"9637" 213551094 213563072 63 2
"9638" 213563072 213575506 62 2
"9639" 213575506 213657426 61 2
"9640" 213657426 213695702 60 2
"9641" 213695702 213722554 59 2
"9642" 213722554 213728381 61 2
"9643" 213728381 213759117 60 2
"9644" 213759117 213788877 59 2
"9645" 213788877 213797880 61 2
"9646" 213797880 213864027 60 2
"9647" 213864027 213879407 61 2
"9648" 213879407 213911121 62 2
"9649" 213911121 213929286 64 2
"9650" 213929286 213935900 65 2
"9651" 213935900 214001948 66 2
"9652" 214001948 214015305 67 2
"9653" 214015305 214023052 68 2
"9654" 214023052 214049210 69 2
"9655" 214049210 214156385 72 2
"9656" 214156385 214163007 73 2
"9657" 214163007 214580309 75 2
"9658" 214580309 214639412 77 2
"9659" 214639412 214776240 76 2
"9660" 214776240 214848645 74 2
"9661" 214848645 214859650 75 2
"9662" 214859650 214884987 76 2
"9663" 214884987 214887022 73 2
"9664" 214887022 214890634 72 2
"9665" 214890634 214891902 71 2
"9666" 214891902 214969001 70 2
"9667" 214969001 214974352 65 2
"9668" 214974352 215019834 64 2
"9669" 215019834 215041348 61 2
"9670" 215041348 215045596 60 2
"9671" 215045596 215052524 58 2
"9672" 215052524 215067753 56 2
"9673" 215067753 215090921 55 2
"9674" 215090921 215218657 57 2
"9675" 215218657 215243815 56 2
"9676" 215243815 215254537 59 2
"9677" 215254537 215384466 58 2
"9678" 215384466 215394416 59 2
"9679" 215394416 215407021 58 2
"9680" 215407021 215515382 57 2
"9681" 215515382 215574857 59 2
"9682" 215574857 215592306 61 2
"9683" 215592306 215624679 62 2
"9684" 215624679 215677308 61 2
"9685" 215677308 215761713 62 2
"9686" 215761713 215855780 61 2
"9687" 215855780 215937865 58 2
"9688" 215937865 215938189 57 2
"9689" 215938189 215941620 56 2
"9690" 215941620 215985530 57 2
"9691" 215985530 216106637 58 2
"9692" 216106637 216137072 60 2
"9693" 216137072 216149093 59 2
"9694" 216149093 216197971 60 2
"9695" 216197971 216217639 59 2
"9696" 216217639 216263366 58 2
"9697" 216263366 216289343 60 2
"9698" 216289343 216313591 58 2
"9699" 216313591 216436519 59 2
"9700" 216436519 216449837 57 2
"9701" 216449837 216492242 57 2
"9702" 216492242 216515088 56 2
"9703" 216515088 216544927 57 2
"9704" 216544927 216567668 58 2
"9705" 216567668 216576315 59 2
"9706" 216576315 216618960 57 2
"9707" 216618960 216629374 58 2
"9708" 216629374 216631366 56 2
"9709" 216631366 216776774 54 2
"9710" 216776774 216861460 55 2
"9711" 216861460 216885852 56 2
"9712" 216885852 217012092 57 2
"9713" 217012092 217110611 56 2
"9714" 217110611 217203920 59 2
"9715" 217203920 217244944 58 2
"9716" 217244944 217412087 57 2
"9717" 217412087 217442931 56 2
"9718" 217442931 217463442 58 2
"9719" 217463442 217485550 57 2
"9720" 217485550 217493755 60 2
"9721" 217493755 217563445 59 2
"9722" 217563445 217644852 56 2
"9723" 217644852 217725044 58 2
"9724" 217725044 217935431 60 2
"9725" 217935431 217938519 61 2
"9726" 217938519 218016330 62 2
"9727" 218016330 218114695 61 2
"9728" 218114695 218122764 59 2
"9729" 218122764 218153274 60 2
"9730" 218153274 218175472 59 2
"9731" 218175472 218236786 60 2
"9732" 218236786 218259783 61 2
"9733" 218259783 218271719 63 2
"9734" 218271719 218296003 66 2
"9735" 218296003 218476953 68 2
"9736" 218476953 218654088 67 2
"9737" 218654088 218664633 68 2
"9738" 218664633 218667836 71 2
"9739" 218667836 218676890 73 2
"9740" 218676890 218682771 72 2
"9741" 218682771 218690487 73 2
"9742" 218690487 218693550 70 2
"9743" 218693550 218694296 69 2
"9744" 218694296 218713282 68 2
"9745" 218713282 218715071 67 2
"9746" 218715071 218720671 65 2
"9747" 218720671 218736292 64 2
"9748" 218736292 218745685 65 2
"9749" 218745685 218753636 69 2
"9750" 218753636 218776372 67 2
"9751" 218776372 218782054 69 2
"9752" 218782054 218810908 69 2
"9753" 218810908 218832951 67 2
"9754" 218832951 218853391 68 2
"9755" 218853391 218864319 68 2
"9756" 218864319 218876567 69 2
"9757" 218876567 218877398 70 2
"9758" 218877398 218880952 71 2
"9759" 218880952 218885799 74 2
"9760" 218885799 218923606 77 2
"9761" 218923606 218939511 80 2
"9762" 218939511 218939630 82 2
"9763" 218939630 218942976 86 2
"9764" 218942976 218945674 90 2
"9765" 218945674 219000966 91 2
"9766" 219000966 219051314 92 2
"9767" 219051314 219058743 95 2
"9768" 219058743 219103580 96 2
"9769" 219103580 219122090 101 2
"9770" 219122090 219195799 105 2
"9771" 219195799 219209796 107 2
"9772" 219209796 219210781 109 2
"9773" 219210781 219229842 111 2
"9774" 219229842 219255423 113 2
"9775" 219255423 219259844 117 2
"9776" 219259844 219261176 118 2
"9777" 219261176 219264107 116 2
"9778" 219264107 219267781 117 2
"9779" 219267781 219287276 112 2
"9780" 219287276 219293326 118 2
"9781" 219293326 219555262 118 2
"9782" 219555262 219562675 116 2
"9783" 219562675 219642601 115 2
"9784" 219642601 219650616 114 2
"9785" 219650616 219658170 111 2
"9786" 219658170 219675067 109 2
"9787" 219675067 219720349 101 2
"9788" 219720349 219722664 100 2
"9789" 219722664 219746561 101 2
"9790" 219746561 219750746 100 2
"9791" 219750746 219774700 97 2
"9792" 219774700 219863656 96 2
"9793" 219863656 219903258 95 2
"9794" 219903258 219920412 98 2
"9795" 219920412 220026369 97 2
"9796" 220026369 220033956 91 2
"9797" 220033956 220042675 92 2
"9798" 220042675 220048150 90 2
"9799" 220048150 220056954 86 2
"9800" 220056954 220072852 79 2
"9801" 220072852 220147166 74 2
"9802" 220147166 220151858 72 2
"9803" 220151858 220152359 74 2
"9804" 220152359 220157418 73 2
"9805" 220157418 220160644 71 2
"9806" 220160644 220218007 69 2
"9807" 220218007 220228371 67 2
"9808" 220228371 220293242 66 2
"9809" 220293242 220297038 65 2
"9810" 220297038 220311039 63 2
"9811" 220311039 220334821 63 2
"9812" 220334821 220346814 62 2
"9813" 220346814 220376150 61 2
"9814" 220376150 220413134 58 2
"9815" 220413134 220442490 57 2
"9816" 220442490 220443516 56 2
"9817" 220443516 220535148 52 2
"9818" 220535148 220564035 51 2
"9819" 220564035 220593514 52 2
"9820" 220593514 220624215 53 2
"9821" 220624215 220677869 54 2
"9822" 220677869 220712045 53 2
"9823" 220712045 220733584 52 2
"9824" 220733584 220771575 50 2
"9825" 220771575 220781006 48 2
"9826" 220781006 220790637 49 2
"9827" 220790637 220812228 50 2
"9828" 220812228 220853614 51 2
"9829" 220853614 220861593 53 2
"9830" 220861593 220863024 54 2
"9831" 220863024 220863380 52 2
"9832" 220863380 220926429 53 2
"9833" 220926429 220975474 56 2
"9834" 220975474 221110281 57 2
"9835" 221110281 221232625 58 2
"9836" 221232625 221362838 57 2
"9837" 221362838 221394310 56 2
"9838" 221394310 221529878 55 2
"9839" 221529878 221542433 54 2
"9840" 221542433 221556078 56 2
"9841" 221556078 221607036 56 2
"9842" 221607036 221691587 55 2
"9843" 221691587 221705657 57 2
"9844" 221705657 221709623 52 2
"9845" 221709623 221743989 53 2
"9846" 221743989 221860170 52 2
"9847" 221860170 221906696 53 2
"9848" 221906696 221925929 53 2
"9849" 221925929 221948730 54 2
"9850" 221948730 221967358 55 2
"9851" 221967358 222035912 52 2
"9852" 222035912 222041066 53 2
"9853" 222041066 222150408 53 2
"9854" 222150408 222167434 52 2
"9855" 222167434 222207613 53 2
"9856" 222207613 222228975 56 2
"9857" 222228975 222284646 57 2
"9858" 222284646 222448817 55 2
"9859" 222448817 222717778 56 2
"9860" 222717778 222729505 57 2
"9861" 222729505 222835057 55 2
"9862" 222835057 222845062 54 2
"9863" 222845062 222882027 53 2
"9864" 222882027 222895715 50 2
"9865" 222895715 222965927 48 2
"9866" 222965927 222989917 47 2
"9867" 222989917 223105652 48 2
"9868" 223105652 223124093 49 2
"9869" 223124093 223338071 50 2
"9870" 223338071 223351343 49 2
"9871" 223351343 223355051 48 2
"9872" 223355051 223361479 49 2
"9873" 223361479 223518151 50 2
"9874" 223518151 223558890 51 2
"9875" 223558890 223682484 54 2
"9876" 223682484 223910943 55 2
"9877" 223910943 224015791 53 2
"9878" 224015791 224128542 52 2
"9879" 224128542 224175831 51 2
"9880" 224175831 224239650 52 2
"9881" 224239650 224244450 54 2
"9882" 224244450 224267984 53 2
"9883" 224267984 224366779 52 2
"9884" 224366779 224373759 49 2
"9885" 224373759 224662848 50 2
"9886" 224662848 224673015 49 2
"9887" 224673015 224695232 51 2
"9888" 224695232 224724493 52 2
"9889" 224724493 224743373 54 2
"9890" 224743373 224814186 53 2
"9891" 224814186 224835369 54 2
"9892" 224835369 224902897 55 2
"9893" 224902897 224924960 56 2
"9894" 224924960 224933339 55 2
"9895" 224933339 224941842 56 2
"9896" 224941842 224962122 57 2
"9897" 224962122 225020471 59 2
"9898" 225020471 225023616 60 2
"9899" 225023616 225028919 61 2
"9900" 225028919 225076480 64 2
"9901" 225076480 225078491 63 2
"9902" 225078491 225147656 64 2
"9903" 225147656 225206092 66 2
"9904" 225206092 225209245 68 2
"9905" 225209245 225231713 67 2
"9906" 225231713 225259356 65 2
"9907" 225259356 225330266 64 2
"9908" 225330266 225335595 62 2
"9909" 225335595 225696401 63 2
"9910" 225696401 225773085 62 2
"9911" 225773085 225810786 63 2
"9912" 225810786 225919929 62 2
"9913" 225919929 225946531 61 2
"9914" 225946531 225986779 62 2
"9915" 225986779 226035360 60 2
"9916" 226035360 226115446 61 2
"9917" 226115446 226118444 62 2
"9918" 226118444 226178411 63 2
"9919" 226178411 226216097 64 2
"9920" 226216097 226278417 61 2
"9921" 226278417 226358289 64 2
"9922" 226358289 226380926 65 2
"9923" 226380926 226672288 64 2
"9924" 226672288 226697772 63 2
"9925" 226697772 226747064 65 2
"9926" 226747064 226997454 63 2
"9927" 226997454 227034499 64 2
"9928" 227034499 227116365 65 2
"9929" 227116365 227123439 67 2
"9930" 227123439 227184631 66 2
"9931" 227184631 227241474 62 2
"9932" 227241474 227263582 63 2
"9933" 227263582 227464813 64 2
"9934" 227464813 227523774 63 2
"9935" 227523774 227530857 64 2
"9936" 227530857 227550091 62 2
"9937" 227550091 227556383 60 2
"9938" 227556383 227559317 61 2
"9939" 227559317 227560786 62 2
"9940" 227560786 227586606 61 2
"9941" 227586606 227589780 60 2
"9942" 227589780 227856552 58 2
"9943" 227856552 227872617 57 2
"9944" 227872617 227921926 54 2
"9945" 227921926 227956067 55 2
"9946" 227956067 227966148 54 2
"9947" 227966148 228001180 53 2
"9948" 228001180 228030362 55 2
"9949" 228030362 228057792 54 2
"9950" 228057792 228062790 53 2
"9951" 228062790 228123661 52 2
"9952" 228123661 228133809 53 2
"9953" 228133809 228376038 55 2
"9954" 228376038 228516984 54 2
"9955" 228516984 228521287 51 2
"9956" 228521287 228524310 52 2
"9957" 228524310 228547823 53 2
"9958" 228547823 228669735 52 2
"9959" 228669735 228685262 55 2
"9960" 228685262 228697684 54 2
"9961" 228697684 228725864 55 2
"9962" 228725864 228804459 54 2
"9963" 228804459 228808890 55 2
"9964" 228808890 228812878 54 2
"9965" 228812878 229038803 55 2
"9966" 229038803 229197903 57 2
"9967" 229197903 229207194 58 2
"9968" 229207194 229240145 59 2
"9969" 229240145 229587738 56 2
"9970" 229587738 229729917 54 2
"9971" 229729917 229973786 53 2
"9972" 229973786 229975243 54 2
"9973" 229975243 230103927 53 2
"9974" 230103927 230384365 52 2
"9975" 230384365 230468480 52 2
"9976" 230468480 230481535 51 2
"9977" 230481535 230481889 50 2
"9978" 230481889 230545356 52 2
"9979" 230545356 231034524 53 2
"9980" 231034524 231047645 52 2
"9981" 231047645 231183786 53 2
"9982" 231183786 231258150 51 2
"9983" 231258150 231477223 52 2
"9984" 231477223 231498786 51 2
"9985" 231498786 231508389 52 2
"9986" 231508389 231542102 53 2
"9987" 231542102 231726018 54 2
"9988" 231726018 231738269 55 2
"9989" 231738269 231746780 52 2
"9990" 231746780 231747426 51 2
"9991" 231747426 231790097 52 2
"9992" 231790097 231833839 54 2
"9993" 231833839 231842187 54 2
"9994" 231842187 231875286 51 2
"9995" 231875286 231921182 51 2
"9996" 231921182 231982826 50 2
"9997" 231982826 232187155 52 2
"9998" 232187155 232196597 53 2
"9999" 232196597 232206025 51 2
"10000" 232206025 232275879 52 2
"10001" 232275879 232316617 51 2
"10002" 232316617 232423757 52 2
"10003" 232423757 232438139 52 2
"10004" 232438139 232455654 50 2
"10005" 232455654 232540702 51 2
"10006" 232540702 232550626 50 2
"10007" 232550626 232726300 51 2
"10008" 232726300 232749836 49 2
"10009" 232749836 232796002 50 2
"10010" 232796002 232798527 50 2
"10011" 232798527 233310149 49 2
"10012" 233310149 233340715 48 2
"10013" 233340715 233418920 49 2
"10014" 233418920 233446568 48 2
"10015" 233446568 233470843 47 2
"10016" 233470843 233485696 46 2
"10017" 233485696 233520379 46 2
"10018" 233520379 233530570 47 2
"10019" 233530570 233790447 45 2
"10020" 233790447 233837896 44 2
"10021" 233837896 233872100 45 2
"10022" 233872100 233929510 43 2
"10023" 233929510 233945565 42 2
"10024" 233945565 233957372 44 2
"10025" 233957372 233962515 42 2
"10026" 233962515 233987114 41 2
"10027" 233987114 233987722 42 2
"10028" 233987722 234078406 44 2
"10029" 234078406 234098802 45 2
"10030" 234098802 234102070 46 2
"10031" 234102070 234113545 47 2
"10032" 234113545 234115629 49 2
"10033" 234115629 234118583 50 2
"10034" 234118583 234139467 51 2
"10035" 234139467 234143244 54 2
"10036" 234143244 234162415 55 2
"10037" 234162415 234227523 56 2
"10038" 234227523 234247627 59 2
"10039" 234247627 234251322 60 2
"10040" 234251322 234255547 60 2
"10041" 234255547 234287221 62 2
"10042" 234287221 234299919 63 2
"10043" 234299919 234346660 65 2
"10044" 234346660 234364426 68 2
"10045" 234364426 234378902 72 2
"10046" 234378902 234386803 74 2
"10047" 234386803 234394487 79 2
"10048" 234394487 234404913 84 2
"10049" 234404913 234422291 89 2
"10050" 234422291 234504098 91 2
"10051" 234504098 234508963 95 2
"10052" 234508963 234516714 96 2
"10053" 234516714 234566418 115 2
"10054" 234566418 234567916 139 2
"10055" 234567916 234580140 141 2
"10056" 234580140 234581834 146 2
"10057" 234581834 234596214 155 2
"10058" 234596214 234601965 154 2
"10059" 234601965 234607394 155 2
"10060" 234607394 234610912 157 2
"10061" 234610912 234611094 160 2
"10062" 234611094 234617236 158 2
"10063" 234617236 234625297 155 2
"10064" 234625297 234647478 153 2
"10065" 234647478 234665659 155 2
"10066" 234665659 234668570 154 2
"10067" 234668570 234674476 151 2
"10068" 234674476 234677659 131 2
"10069" 234677659 234682062 110 2
"10070" 234682062 234691401 109 2
"10071" 234691401 234692617 103 2
"10072" 234692617 234698790 102 2
"10073" 234698790 234700385 98 2
"10074" 234700385 234701822 86 2
"10075" 234701822 234702459 82 2
"10076" 234702459 234703136 82 2
"10077" 234703136 234704495 76 2
"10078" 234704495 234707921 63 2
"10079" 234707921 234708629 61 2
"10080" 234708629 234713429 60 2
"10081" 234713429 234716827 58 2
"10082" 234716827 234718294 57 2
"10083" 234718294 234720967 52 2
"10084" 234720967 234722065 49 2
"10085" 234722065 234731883 48 2
"10086" 234731883 234739340 47 2
"10087" 234739340 234745389 45 2
"10088" 234745389 234747267 44 2
"10089" 234747267 234804250 42 2
"10090" 234804250 234888161 43 2
"10091" 234888161 234897344 44 2
"10092" 234897344 234901170 45 2
"10093" 234901170 234933559 44 2
"10094" 234933559 234938888 45 2
"10095" 234938888 234943592 46 2
"10096" 234943592 235082853 48 2
"10097" 235082853 235209980 47 2
"10098" 235209980 235242143 48 2
"10099" 235242143 235247521 50 2
"10100" 235247521 235306754 48 2
"10101" 235306754 235312149 49 2
"10102" 235312149 235363663 48 2
"10103" 235363663 235469549 49 2
"10104" 235469549 235501912 48 2
"10105" 235501912 235503852 47 2
"10106" 235503852 235626160 50 2
"10107" 235626160 235682144 51 2
"10108" 235682144 235766037 52 2
"10109" 235766037 235795095 53 2
"10110" 235795095 235806200 54 2
"10111" 235806200 235809249 57 2
"10112" 235809249 235960824 58 2
"10113" 235960824 235965403 59 2
"10114" 235965403 235976565 60 2
"10115" 235976565 236011222 61 2
"10116" 236011222 236070210 58 2
"10117" 236070210 236186583 60 2
"10118" 236186583 236265496 57 2
"10119" 236265496 236276440 56 2
"10120" 236276440 236394141 55 2
"10121" 236394141 236401474 56 2
"10122" 236401474 236471151 54 2
"10123" 236471151 236478656 53 2
"10124" 236478656 236478926 54 2
"10125" 236478926 236525826 53 2
"10126" 236525826 236946552 52 2
"10127" 236946552 236951982 51 2
"10128" 236951982 236958688 52 2
"10129" 236958688 236967850 51 2
"10130" 236967850 236990057 50 2
"10131" 236990057 237027593 51 2
"10132" 237027593 237073776 52 2
"10133" 237073776 237314747 55 2
"10134" 237314747 237497237 56 2
"10135" 237497237 237566315 57 2
"10136" 237566315 237715095 59 2
"10137" 237715095 237720634 61 2
"10138" 237720634 237758257 60 2
"10139" 237758257 237807135 61 2
"10140" 237807135 237843486 58 2
"10141" 237843486 237851380 57 2
"10142" 237851380 237897671 56 2
"10143" 237897671 237916980 55 2
"10144" 237916980 237933966 53 2
"10145" 237933966 237947288 51 2
"10146" 237947288 237991777 54 2
"10147" 237991777 238118447 53 2
"10148" 238118447 238214198 52 2
"10149" 238214198 238317822 53 2
"10150" 238317822 238326433 51 2
"10151" 238326433 238480686 50 2
"10152" 238480686 238502591 48 2
"10153" 238502591 238503066 49 2
"10154" 238503066 238538597 48 2
"10155" 238538597 238552006 49 2
"10156" 238552006 238630236 48 2
"10157" 238630236 238635137 49 2
"10158" 238635137 238833264 50 2
"10159" 238833264 239021376 51 2
"10160" 239021376 239041826 52 2
"10161" 239041826 239082976 50 2
"10162" 239082976 239144542 49 2
"10163" 239144542 239165128 48 2
"10164" 239165128 239279384 49 2
"10165" 239279384 239369790 50 2
"10166" 239369790 239565575 51 2
"10167" 239565575 239610287 50 2
"10168" 239610287 239680992 49 2
"10169" 239680992 239722506 50 2
"10170" 239722506 239799547 51 2
"10171" 239799547 239841003 51 2
"10172" 239841003 239844842 50 2
"10173" 239844842 239854389 49 2
"10174" 239854389 239890643 48 2
"10175" 239890643 239916135 47 2
"10176" 239916135 240020622 46 2
"10177" 240020622 240116168 47 2
"10178" 240116168 240290494 46 2
"10179" 240290494 240330994 47 2
"10180" 240330994 240359131 48 2
"10181" 240359131 240426414 47 2
"10182" 240426414 240474582 46 2
"10183" 240474582 240491666 48 2
"10184" 240491666 240517194 47 2
"10185" 240517194 240520878 46 2
"10186" 240520878 240586407 45 2
"10187" 240586407 240605763 46 2
"10188" 240605763 240618118 47 2
"10189" 240618118 240632788 49 2
"10190" 240632788 240634587 51 2
"10191" 240634587 240680022 50 2
"10192" 240680022 240686528 49 2
"10193" 240686528 240705460 48 2
"10194" 240705460 240740612 49 2
"10195" 240740612 240830028 50 2
"10196" 240830028 240844350 52 2
"10197" 240844350 240864044 54 2
"10198" 240864044 240874059 55 2
"10199" 240874059 240888514 54 2
"10200" 240888514 240890343 55 2
"10201" 240890343 240978539 54 2
"10202" 240978539 241066280 53 2
"10203" 241066280 241077054 52 2
"10204" 241077054 241085226 54 2
"10205" 241085226 241092808 53 2
"10206" 241092808 241103210 55 2
"10207" 241103210 241108454 57 2
"10208" 241108454 241216673 56 2
"10209" 241216673 241261657 55 2
"10210" 241261657 241291745 54 2
"10211" 241291745 241300692 55 2
"10212" 241300692 241372002 56 2
"10213" 241372002 241385823 57 2
"10214" 241385823 241404499 58 2
"10215" 241404499 241421011 57 2
"10216" 241421011 241512271 58 2
"10217" 241512271 241576626 57 2
"10218" 241576626 241626057 58 2
"10219" 241626057 241677264 57 2
"10220" 241677264 241698298 59 2
"10221" 241698298 241826050 60 2
"10222" 241826050 241913553 61 2
"10223" 241913553 242066314 63 2
"10224" 242066314 242141719 62 2
"10225" 242141719 242400597 60 2
"10226" 242400597 242459618 59 2
"10227" 242459618 242668050 58 2
"10228" 242668050 242824974 57 2
"10229" 242824974 242918203 55 2
"10230" 242918203 242929164 50 2
"10231" 242929164 242942878 49 2
"10232" 242942878 242996474 48 2
"10233" 242996474 243034519 47 2
"10234" 243034519 243044147 14 2
"10235" 243044147 243048760 13 2
"10236" 61495 63411 46 3
"10237" 63411 120321 48 3
"10238" 120321 152005 49 3
"10239" 152005 340440 50 3
"10240" 340440 366039 52 3
"10241" 366039 381302 50 3
"10242" 381302 398934 49 3
"10243" 398934 418089 48 3
"10244" 418089 422639 47 3
"10245" 422639 423018 46 3
"10246" 423018 471460 45 3
"10247" 471460 529666 44 3
"10248" 529666 546738 45 3
"10249" 546738 678347 47 3
"10250" 678347 800548 48 3
"10251" 800548 877925 49 3
"10252" 877925 898661 52 3
"10253" 898661 975836 50 3
"10254" 975836 1046083 49 3
"10255" 1046083 1118212 50 3
"10256" 1118212 1128074 51 3
"10257" 1128074 1128245 52 3
"10258" 1128245 1159787 54 3
"10259" 1159787 1175539 55 3
"10260" 1175539 1175575 54 3
"10261" 1175575 1175950 57 3
"10262" 1175950 1222180 56 3
"10263" 1222180 1227622 57 3
"10264" 1227622 1236435 58 3
"10265" 1236435 1286804 56 3
"10266" 1286804 1293401 57 3
"10267" 1293401 1319738 59 3
"10268" 1319738 1337162 60 3
"10269" 1337162 1349915 59 3
"10270" 1349915 1367192 60 3
"10271" 1367192 1382151 57 3
"10272" 1382151 1441376 54 3
"10273" 1441376 1449151 52 3
"10274" 1449151 1453696 49 3
"10275" 1453696 1495223 48 3
"10276" 1495223 1525557 51 3
"10277" 1525557 1528588 50 3
"10278" 1528588 1535741 50 3
"10279" 1535741 1547688 51 3
"10280" 1547688 1576946 49 3
"10281" 1576946 1590441 53 3
"10282" 1590441 1597057 52 3
"10283" 1597057 1622574 51 3
"10284" 1622574 1631903 50 3
"10285" 1631903 1707030 51 3
"10286" 1707030 1707513 54 3
"10287" 1707513 1712108 55 3
"10288" 1712108 1739724 56 3
"10289" 1739724 1756682 57 3
"10290" 1756682 1820437 58 3
"10291" 1820437 1908237 59 3
"10292" 1908237 1913776 58 3
"10293" 1913776 1982410 54 3
"10294" 1982410 2025196 53 3
"10295" 2025196 2030468 51 3
"10296" 2030468 2033356 52 3
"10297" 2033356 2070846 51 3
"10298" 2070846 2078499 48 3
"10299" 2078499 2080561 50 3
"10300" 2080561 2135638 49 3
"10301" 2135638 2137538 48 3
"10302" 2137538 2145996 49 3
"10303" 2145996 2150400 50 3
"10304" 2150400 2183750 49 3
"10305" 2183750 2197796 47 3
"10306" 2197796 2292019 48 3
"10307" 2292019 2415367 49 3
"10308" 2415367 2426104 50 3
"10309" 2426104 2426632 48 3
"10310" 2426632 2435268 49 3
"10311" 2435268 2534560 48 3
