"StartofWindow" "EndofWindow" "coverage" "CHR"
"4632" 194521981 194542906 52 3
"4633" 194542906 194559473 52 3
"4634" 194559473 194584206 50 3
"4635" 194584206 194680000 49 3
"4636" 194680000 194703666 52 3
"4637" 194703666 194709977 53 3
"4638" 194709977 194737873 52 3
"4639" 194737873 194743015 53 3
"4640" 194743015 194851700 52 3
"4641" 194851700 195103381 53 3
"4642" 195103381 195174571 54 3
"4643" 195174571 195185582 55 3
"4644" 195185582 195527471 54 3
"4645" 195527471 195531841 55 3
"4646" 195531841 195596907 56 3
"4647" 195596907 195766737 57 3
"4648" 195766737 195793979 58 3
"4649" 195793979 195902930 57 3
"4650" 195902930 196078746 56 3
"4651" 196078746 196346273 57 3
"4652" 196346273 196556843 56 3
"4653" 196556843 197060036 55 3
"4654" 197060036 197108353 53 3
"4655" 197108353 197290158 52 3
"4656" 197290158 197800244 50 3
"4657" 197800244 197817520 45 3
"4658" 197817520 197833758 10 3
"4659" 75174 85422 1 4
"4660" 85422 127452 18 4
"4661" 127452 305291 51 4
"4662" 305291 470866 53 4
"4663" 470866 843184 55 4
"4664" 843184 1033685 57 4
"4665" 1033685 1074009 59 4
"4666" 1074009 1243617 60 4
"4667" 1243617 1415698 61 4
"4668" 1415698 1507198 63 4
"4669" 1507198 1527766 64 4
"4670" 1527766 1693931 65 4
"4671" 1693931 1744252 67 4
"4672" 1744252 1785738 64 4
"4673" 1785738 1864994 65 4
"4674" 1864994 1990425 68 4
"4675" 1990425 2287421 68 4
"4676" 2287421 2294746 67 4
"4677" 2294746 2311361 66 4
"4678" 2311361 2836628 67 4
"4679" 2836628 3046853 66 4
"4680" 3046853 3390900 65 4
"4681" 3390900 3496150 66 4
"4682" 3496150 3576446 67 4
"4683" 3576446 3609390 65 4
"4684" 3609390 3651101 63 4
"4685" 3651101 3656174 65 4
"4686" 3656174 3659574 64 4
"4687" 3659574 3666471 63 4
"4688" 3666471 3669171 62 4
"4689" 3669171 3721299 60 4
"4690" 3721299 3740612 61 4
"4691" 3740612 3742998 62 4
"4692" 3742998 3747842 63 4
"4693" 3747842 3845104 62 4
"4694" 3845104 3854303 61 4
"4695" 3854303 4206953 60 4
"4696" 4206953 4360381 59 4
"4697" 4360381 4372439 58 4
"4698" 4372439 4678511 57 4
"4699" 4678511 4737134 56 4
"4700" 4737134 4849402 55 4
"4701" 4849402 4991380 54 4
"4702" 4991380 5033426 53 4
"4703" 5033426 5125048 54 4
"4704" 5125048 5127546 53 4
"4705" 5127546 5195094 54 4
"4706" 5195094 5529234 53 4
"4707" 5529234 5587093 52 4
"4708" 5587093 5721774 51 4
"4709" 5721774 5758869 52 4
"4710" 5758869 5790159 53 4
"4711" 5790159 5793156 54 4
"4712" 5793156 5812195 55 4
"4713" 5812195 5815381 56 4
"4714" 5815381 5820761 54 4
"4715" 5820761 5910469 53 4
"4716" 5910469 5924629 52 4
"4717" 5924629 5939889 51 4
"4718" 5939889 5970798 50 4
"4719" 5970798 6034039 51 4
"4720" 6034039 6085431 52 4
"4721" 6085431 6088956 53 4
"4722" 6088956 6116708 52 4
"4723" 6116708 6143608 54 4
"4724" 6143608 6151065 55 4
"4725" 6151065 6177135 54 4
"4726" 6177135 6233890 55 4
"4727" 6233890 6237973 56 4
"4728" 6237973 6351958 57 4
"4729" 6351958 6356513 58 4
"4730" 6356513 6364311 56 4
"4731" 6364311 6377309 55 4
"4732" 6377309 6392879 53 4
"4733" 6392879 6608856 54 4
"4734" 6608856 6628640 55 4
"4735" 6628640 6687545 56 4
"4736" 6687545 6762107 57 4
"4737" 6762107 6767336 58 4
"4738" 6767336 6886830 57 4
"4739" 6886830 6890937 56 4
"4740" 6890937 6908390 55 4
"4741" 6908390 7149407 56 4
"4742" 7149407 7186257 54 4
"4743" 7186257 7279707 53 4
"4744" 7279707 7334778 54 4
"4745" 7334778 7363007 56 4
"4746" 7363007 7391471 57 4
"4747" 7391471 7508446 56 4
"4748" 7508446 7533570 57 4
"4749" 7533570 7590048 58 4
"4750" 7590048 7690857 57 4
"4751" 7690857 7700712 56 4
"4752" 7700712 7720834 55 4
"4753" 7720834 7986860 54 4
"4754" 7986860 8103323 55 4
"4755" 8103323 8148159 57 4
"4756" 8148159 8158352 56 4
"4757" 8158352 8207083 57 4
"4758" 8207083 8207810 56 4
"4759" 8207810 8220400 55 4
"4760" 8220400 8234381 56 4
"4761" 8234381 8518896 55 4
"4762" 8518896 8549845 54 4
"4763" 8549845 8557865 55 4
"4764" 8557865 8567305 54 4
"4765" 8567305 8579758 56 4
"4766" 8579758 8580952 55 4
"4767" 8580952 8584879 56 4
"4768" 8584879 8597140 58 4
"4769" 8597140 8604153 59 4
"4770" 8604153 8608634 61 4
"4771" 8608634 8644457 64 4
"4772" 8644457 8658448 66 4
"4773" 8658448 8663630 67 4
"4774" 8663630 9456977 68 4
"4775" 9456977 9714968 67 4
"4776" 9714968 10099340 68 4
"4777" 10099340 10413168 67 4
"4778" 10413168 10490278 65 4
"4779" 10490278 10491719 64 4
"4780" 10491719 10511483 62 4
"4781" 10511483 10513072 61 4
"4782" 10513072 10528226 60 4
"4783" 10528226 10547343 59 4
"4784" 10547343 10669522 56 4
"4785" 10669522 10804019 55 4
"4786" 10804019 10857992 53 4
"4787" 10857992 10910291 51 4
"4788" 10910291 11050130 49 4
"4789" 11050130 11186450 47 4
"4790" 11186450 11303208 46 4
"4791" 11303208 11403704 45 4
"4792" 11403704 11414037 44 4
"4793" 11414037 11470385 41 4
"4794" 11470385 11546275 42 4
"4795" 11546275 11628238 41 4
"4796" 11628238 11721992 42 4
"4797" 11721992 11734841 41 4
"4798" 11734841 11747298 42 4
"4799" 11747298 12914709 45 4
"4800" 12914709 13107182 44 4
"4801" 13107182 13377286 45 4
"4802" 13377286 13783235 46 4
"4803" 13783235 13788316 48 4
"4804" 13788316 13809978 48 4
"4805" 13809978 13820801 50 4
"4806" 13820801 14033010 51 4
"4807" 14033010 14287766 50 4
"4808" 14287766 14320086 49 4
"4809" 14320086 14394452 48 4
"4810" 14394452 14442252 50 4
"4811" 14442252 14743209 49 4
"4812" 14743209 14812561 50 4
"4813" 14812561 14840148 51 4
"4814" 14840148 14972561 53 4
"4815" 14972561 15430626 52 4
"4816" 15430626 15487432 50 4
"4817" 15487432 15744528 49 4
"4818" 15744528 15840839 48 4
"4819" 15840839 15961555 49 4
"4820" 15961555 15983618 47 4
"4821" 15983618 16041487 48 4
"4822" 16041487 16063055 47 4
"4823" 16063055 16462094 48 4
"4824" 16462094 16491284 49 4
"4825" 16491284 16572822 51 4
"4826" 16572822 16591598 52 4
"4827" 16591598 16666332 51 4
"4828" 16666332 16671394 50 4
"4829" 16671394 16834640 48 4
"4830" 16834640 17083204 49 4
"4831" 17083204 17145515 51 4
"4832" 17145515 17194641 52 4
"4833" 17194641 17210786 53 4
"4834" 17210786 17255650 54 4
"4835" 17255650 17432275 55 4
"4836" 17432275 17448903 54 4
"4837" 17448903 17503382 56 4
"4838" 17503382 17516691 58 4
"4839" 17516691 17684951 57 4
"4840" 17684951 17727941 54 4
"4841" 17727941 18453713 55 4
"4842" 18453713 18748499 56 4
"4843" 18748499 18752760 58 4
"4844" 18752760 19262251 57 4
"4845" 19262251 19810878 58 4
"4846" 19810878 19810968 59 4
"4847" 19810968 20276252 55 4
"4848" 20276252 20489479 53 4
"4849" 20489479 20518603 55 4
"4850" 20518603 20637946 54 4
"4851" 20637946 20692096 53 4
"4852" 20692096 20755240 52 4
"4853" 20755240 20769558 53 4
"4854" 20769558 20771062 55 4
"4855" 20771062 20832402 56 4
"4856" 20832402 21019900 57 4
"4857" 21019900 21057559 59 4
"4858" 21057559 21614184 61 4
"4859" 21614184 21658285 60 4
"4860" 21658285 21877250 63 4
"4861" 21877250 21911866 62 4
"4862" 21911866 22246755 61 4
"4863" 22246755 22470931 63 4
"4864" 22470931 22693754 64 4
"4865" 22693754 22819747 65 4
"4866" 22819747 22832682 64 4
"4867" 22832682 23160661 65 4
"4868" 23160661 23416412 64 4
"4869" 23416412 23451900 62 4
"4870" 23451900 23724215 63 4
"4871" 23724215 23797000 64 4
"4872" 23797000 23840088 62 4
"4873" 23840088 24002981 61 4
"4874" 24002981 24277125 63 4
"4875" 24277125 24303151 64 4
"4876" 24303151 24439865 65 4
"4877" 24439865 24526581 64 4
"4878" 24526581 24691463 65 4
"4879" 24691463 24710866 66 4
"4880" 24710866 24721636 67 4
"4881" 24721636 24736258 70 4
"4882" 24736258 24760492 69 4
"4883" 24760492 24779506 66 4
"4884" 24779506 24796803 67 4
"4885" 24796803 24818097 66 4
"4886" 24818097 24846501 65 4
"4887" 24846501 24938446 64 4
"4888" 24938446 24983923 62 4
"4889" 24983923 24994457 58 4
"4890" 24994457 25019263 57 4
"4891" 25019263 25023893 58 4
"4892" 25023893 25041513 59 4
"4893" 25041513 25168417 58 4
"4894" 25168417 25505932 57 4
"4895" 25505932 25615723 56 4
"4896" 25615723 25740206 55 4
"4897" 25740206 25760828 53 4
"4898" 25760828 25780891 55 4
"4899" 25780891 25846377 54 4
"4900" 25846377 25993373 53 4
"4901" 25993373 26092005 54 4
"4902" 26092005 26094755 55 4
"4903" 26094755 26197873 54 4
"4904" 26197873 26218025 53 4
"4905" 26218025 26482021 54 4
"4906" 26482021 26911000 52 4
"4907" 26911000 27060775 53 4
"4908" 27060775 27216662 54 4
"4909" 27216662 27264542 55 4
"4910" 27264542 27358898 56 4
"4911" 27358898 27715503 55 4
"4912" 27715503 27726979 57 4
"4913" 27726979 27797571 56 4
"4914" 27797571 27905536 54 4
"4915" 27905536 28194748 55 4
"4916" 28194748 28845331 56 4
"4917" 28845331 28922949 57 4
"4918" 28922949 28932131 58 4
"4919" 28932131 28936849 56 4
"4920" 28936849 29129922 56 4
"4921" 29129922 29763937 55 4
"4922" 29763937 29777723 56 4
"4923" 29777723 29783037 57 4
"4924" 29783037 30162762 58 4
"4925" 30162762 30215673 59 4
"4926" 30215673 31037602 58 4
"4927" 31037602 31162659 57 4
"4928" 31162659 31183845 58 4
"4929" 31183845 31341126 58 4
"4930" 31341126 31360789 57 4
"4931" 31360789 31397618 56 4
"4932" 31397618 31415607 55 4
"4933" 31415607 31494159 52 4
"4934" 31494159 31909356 53 4
"4935" 31909356 32582163 52 4
"4936" 32582163 32617549 51 4
"4937" 32617549 33120543 52 4
"4938" 33120543 33200267 53 4
"4939" 33200267 33225866 55 4
"4940" 33225866 33308646 54 4
"4941" 33308646 34049908 55 4
"4942" 34049908 34370370 56 4
"4943" 34370370 34765595 57 4
"4944" 34765595 34852124 56 4
"4945" 34852124 34968968 55 4
"4946" 34968968 35183698 54 4
"4947" 35183698 35239619 53 4
"4948" 35239619 35283461 55 4
"4949" 35283461 35426994 56 4
"4950" 35426994 35698696 55 4
"4951" 35698696 36055637 53 4
"4952" 36055637 36085412 54 4
"4953" 36085412 36650104 56 4
"4954" 36650104 36811363 56 4
"4955" 36811363 37285195 55 4
"4956" 37285195 37486417 53 4
"4957" 37486417 37524887 54 4
"4958" 37524887 37785000 55 4
"4959" 37785000 37787117 54 4
"4960" 37787117 38026106 53 4
"4961" 38026106 38032931 52 4
"4962" 38032931 38203158 50 4
"4963" 38203158 38283255 51 4
"4964" 38283255 38287192 52 4
"4965" 38287192 38520456 52 4
"4966" 38520456 38533692 51 4
"4967" 38533692 38582859 50 4
"4968" 38582859 38912621 51 4
"4969" 38912621 38916914 52 4
"4970" 38916914 38933726 53 4
"4971" 38933726 38961449 56 4
"4972" 38961449 38982755 58 4
"4973" 38982755 39430969 59 4
"4974" 39430969 39501086 60 4
"4975" 39501086 40035491 58 4
"4976" 40035491 40054818 59 4
"4977" 40054818 40211997 58 4
"4978" 40211997 40410479 61 4
"4979" 40410479 40418670 62 4
"4980" 40418670 40424602 65 4
"4981" 40424602 40461712 66 4
"4982" 40461712 40466547 67 4
"4983" 40466547 40475295 65 4
"4984" 40475295 40491003 66 4
"4985" 40491003 40491786 67 4
"4986" 40491786 40519458 66 4
"4987" 40519458 40589717 67 4
"4988" 40589717 40651632 69 4
"4989" 40651632 40677462 71 4
"4990" 40677462 40698099 70 4
"4991" 40698099 40949691 69 4
"4992" 40949691 40965913 67 4
"4993" 40965913 41149316 68 4
"4994" 41149316 41222917 69 4
"4995" 41222917 41346808 70 4
"4996" 41346808 41411424 69 4
"4997" 41411424 41642833 71 4
"4998" 41642833 41679483 72 4
"4999" 41679483 41790600 71 4
"5000" 41790600 41819608 72 4
"5001" 41819608 42205552 71 4
"5002" 42205552 42344051 68 4
"5003" 42344051 42639186 66 4
"5004" 42639186 42661922 68 4
"5005" 42661922 42712114 66 4
"5006" 42712114 42748194 67 4
"5007" 42748194 43082956 66 4
"5008" 43082956 43165259 67 4
"5009" 43165259 43913465 66 4
"5010" 43913465 43927834 67 4
"5011" 43927834 44494356 68 4
"5012" 44494356 44610348 66 4
"5013" 44610348 45031256 67 4
"5014" 45031256 45125825 66 4
"5015" 45125825 45164637 67 4
"5016" 45164637 45342647 68 4
"5017" 45342647 45374305 69 4
"5018" 45374305 45757412 70 4
"5019" 45757412 45817327 68 4
"5020" 45817327 46400331 69 4
"5021" 46400331 46596239 70 4
"5022" 46596239 47004305 69 4
"5023" 47004305 47047786 67 4
"5024" 47047786 47203863 65 4
"5025" 47203863 47282643 64 4
"5026" 47282643 47289054 63 4
"5027" 47289054 47979063 64 4
"5028" 47979063 48230206 63 4
"5029" 48230206 48248258 62 4
"5030" 48248258 48336985 61 4
"5031" 48336985 48988450 58 4
"5032" 48988450 49091782 25 4
"5033" 49091782 52706270 0 4
"5034" 52706270 52884239 26 4
"5035" 52884239 53103892 59 4
"5036" 53103892 53830757 60 4
"5037" 53830757 54410671 62 4
"5038" 54410671 54474244 64 4
"5039" 54474244 54657093 66 4
"5040" 54657093 54770332 65 4
"5041" 54770332 54801934 64 4
"5042" 54801934 54825255 63 4
"5043" 54825255 54958646 64 4
"5044" 54958646 55141843 63 4
"5045" 55141843 55193347 64 4
"5046" 55193347 55202157 65 4
"5047" 55202157 55239947 62 4
"5048" 55239947 55411087 61 4
"5049" 55411087 55426618 57 4
"5050" 55426618 55536375 56 4
"5051" 55536375 55590621 55 4
"5052" 55590621 55624059 56 4
"5053" 55624059 55683735 60 4
"5054" 55683735 56683846 62 4
"5055" 56683846 57190356 61 4
"5056" 57190356 57516896 59 4
"5057" 57516896 57528443 60 4
"5058" 57528443 57624037 59 4
"5059" 57624037 57648046 58 4
"5060" 57648046 57695126 60 4
"5061" 57695126 58066825 61 4
"5062" 58066825 58191253 60 4
"5063" 58191253 58955664 59 4
"5064" 58955664 58960261 60 4
"5065" 58960261 59689961 59 4
"5066" 59689961 60495394 60 4
"5067" 60495394 60729234 59 4
"5068" 60729234 60730605 60 4
"5069" 60730605 60854084 61 4
"5070" 60854084 61356693 60 4
"5071" 61356693 61407562 59 4
"5072" 61407562 61709761 58 4
"5073" 61709761 61809210 59 4
"5074" 61809210 61871415 60 4
"5075" 61871415 61946476 61 4
"5076" 61946476 61967025 62 4
"5077" 61967025 61978764 58 4
"5078" 61978764 62084538 58 4
"5079" 62084538 62368762 57 4
"5080" 62368762 63250043 59 4
"5081" 63250043 63618186 61 4
"5082" 63618186 63704307 62 4
"5083" 63704307 63824453 61 4
"5084" 63824453 63895857 62 4
"5085" 63895857 64125181 64 4
"5086" 64125181 64138341 66 4
"5087" 64138341 64149387 64 4
"5088" 64149387 64184644 65 4
"5089" 64184644 64315104 67 4
"5090" 64315104 64485837 66 4
"5091" 64485837 64489926 67 4
"5092" 64489926 65309678 66 4
"5093" 65309678 65501761 67 4
"5094" 65501761 65563678 66 4
"5095" 65563678 66147444 64 4
"5096" 66147444 66246438 62 4
"5097" 66246438 66628221 60 4
"5098" 66628221 67087489 59 4
"5099" 67087489 68058793 57 4
"5100" 68058793 68088235 56 4
"5101" 68088235 68095870 57 4
"5102" 68095870 68419485 56 4
"5103" 68419485 68453189 60 4
"5104" 68453189 68620957 59 4
"5105" 68620957 68808967 60 4
"5106" 68808967 69252261 61 4
"5107" 69252261 69367074 60 4
"5108" 69367074 70438197 61 4
"5109" 70438197 70480926 60 4
"5110" 70480926 70514358 59 4
"5111" 70514358 70519904 60 4
"5112" 70519904 70980547 63 4
"5113" 70980547 71106017 62 4
"5114" 71106017 71185226 61 4
"5115" 71185226 71206687 60 4
"5116" 71206687 71265172 61 4
"5117" 71265172 71506412 62 4
"5118" 71506412 71520630 64 4
"5119" 71520630 71893864 66 4
"5120" 71893864 72199788 67 4
"5121" 72199788 72387926 68 4
"5122" 72387926 72415556 67 4
"5123" 72415556 72438028 66 4
"5124" 72438028 72569065 65 4
"5125" 72569065 72806951 63 4
"5126" 72806951 72905089 64 4
"5127" 72905089 73088582 63 4
"5128" 73088582 73139890 62 4
"5129" 73139890 73195704 61 4
"5130" 73195704 73543031 60 4
"5131" 73543031 73578725 57 4
"5132" 73578725 73855515 58 4
"5133" 73855515 74528690 57 4
"5134" 74528690 74731278 58 4
"5135" 74731278 74750147 59 4
"5136" 74750147 74806082 58 4
"5137" 74806082 75259405 59 4
"5138" 75259405 75273080 58 4
"5139" 75273080 75529098 59 4
"5140" 75529098 75534357 60 4
"5141" 75534357 75632076 61 4
"5142" 75632076 75717601 62 4
"5143" 75717601 75748121 63 4
"5144" 75748121 75805790 63 4
"5145" 75805790 75899133 64 4
"5146" 75899133 76415985 65 4
"5147" 76415985 76741116 64 4
"5148" 76741116 76750356 63 4
"5149" 76750356 77151880 62 4
"5150" 77151880 77456093 61 4
"5151" 77456093 77503120 62 4
"5152" 77503120 77719812 59 4
"5153" 77719812 77724484 58 4
"5154" 77724484 78237955 61 4
"5155" 78237955 78413360 62 4
"5156" 78413360 78464698 63 4
"5157" 78464698 78511203 62 4
"5158" 78511203 78533252 64 4
"5159" 78533252 78549559 65 4
"5160" 78549559 78840447 64 4
"5161" 78840447 79485876 65 4
"5162" 79485876 79875172 66 4
"5163" 79875172 80057589 64 4
"5164" 80057589 80208634 65 4
"5165" 80208634 80352632 64 4
"5166" 80352632 80545715 63 4
"5167" 80545715 80751289 61 4
"5168" 80751289 80946541 59 4
"5169" 80946541 80972143 60 4
"5170" 80972143 81135131 61 4
"5171" 81135131 81430314 60 4
"5172" 81430314 81667695 61 4
"5173" 81667695 82030410 60 4
"5174" 82030410 82114503 61 4
"5175" 82114503 82338731 60 4
"5176" 82338731 82355593 61 4
"5177" 82355593 82381627 61 4
"5178" 82381627 82440730 61 4
"5179" 82440730 82473932 63 4
"5180" 82473932 82587050 61 4
"5181" 82587050 83019396 60 4
"5182" 83019396 83130688 57 4
"5183" 83130688 83153179 59 4
"5184" 83153179 83403563 60 4
"5185" 83403563 83485723 61 4
"5186" 83485723 83503020 60 4
"5187" 83503020 83602150 59 4
"5188" 83602150 83673572 58 4
"5189" 83673572 83694283 59 4
"5190" 83694283 83740718 58 4
"5191" 83740718 83954383 57 4
"5192" 83954383 84026991 55 4
"5193" 84026991 84058227 56 4
"5194" 84058227 84130153 57 4
"5195" 84130153 84189869 56 4
"5196" 84189869 84216941 57 4
"5197" 84216941 84288014 56 4
"5198" 84288014 84456409 57 4
"5199" 84456409 84558656 55 4
"5200" 84558656 84566027 56 4
"5201" 84566027 84606737 55 4
"5202" 84606737 84712776 54 4
"5203" 84712776 84820870 53 4
"5204" 84820870 84906728 52 4
"5205" 84906728 84939404 53 4
"5206" 84939404 84961080 50 4
"5207" 84961080 84969104 51 4
"5208" 84969104 85029894 50 4
"5209" 85029894 85082294 49 4
"5210" 85082294 85434987 48 4
"5211" 85434987 85447778 50 4
"5212" 85447778 85483950 51 4
"5213" 85483950 86049136 50 4
"5214" 86049136 86292752 51 4
"5215" 86292752 86309824 52 4
"5216" 86309824 86434204 52 4
"5217" 86434204 86437529 53 4
"5218" 86437529 86482468 52 4
"5219" 86482468 86601669 51 4
"5220" 86601669 86808963 52 4
"5221" 86808963 86930207 51 4
"5222" 86930207 87225468 52 4
"5223" 87225468 87832601 51 4
"5224" 87832601 88005203 53 4
"5225" 88005203 88082526 54 4
"5226" 88082526 88478750 53 4
"5227" 88478750 88534235 54 4
"5228" 88534235 88553414 53 4
"5229" 88553414 88746734 52 4
"5230" 88746734 88788036 54 4
"5231" 88788036 88868506 53 4
"5232" 88868506 88959381 54 4
"5233" 88959381 89090877 55 4
"5234" 89090877 89226422 54 4
"5235" 89226422 89249372 56 4
"5236" 89249372 89287709 57 4
"5237" 89287709 89335667 59 4
"5238" 89335667 89389640 60 4
"5239" 89389640 89453522 59 4
"5240" 89453522 89482021 58 4
"5241" 89482021 89677537 59 4
"5242" 89677537 89742764 56 4
"5243" 89742764 90124654 55 4
"5244" 90124654 90133795 57 4
"5245" 90133795 90150552 58 4
"5246" 90150552 90227469 55 4
"5247" 90227469 90883047 56 4
"5248" 90883047 90968156 55 4
"5249" 90968156 91433794 56 4
"5250" 91433794 91725803 58 4
"5251" 91725803 91772546 57 4
"5252" 91772546 91862940 56 4
"5253" 91862940 92141455 55 4
"5254" 92141455 92225277 56 4
"5255" 92225277 92304224 57 4
"5256" 92304224 92466958 58 4
"5257" 92466958 92661382 59 4
"5258" 92661382 93559571 60 4
"5259" 93559571 93653338 58 4
"5260" 93653338 93659471 59 4
"5261" 93659471 94075263 60 4
"5262" 94075263 94120374 59 4
"5263" 94120374 94209719 58 4
"5264" 94209719 94217409 57 4
"5265" 94217409 94233967 56 4
"5266" 94233967 94236828 58 4
"5267" 94236828 94239926 57 4
"5268" 94239926 94440026 55 4
"5269" 94440026 94505733 55 4
"5270" 94505733 94766621 54 4
"5271" 94766621 94775266 53 4
"5272" 94775266 94993624 51 4
"5273" 94993624 95356328 53 4
"5274" 95356328 95622305 52 4
"5275" 95622305 95649261 51 4
"5276" 95649261 95706285 49 4
"5277" 95706285 95738226 48 4
"5278" 95738226 95892711 50 4
"5279" 95892711 95905449 49 4
"5280" 95905449 96161342 50 4
"5281" 96161342 96181408 51 4
"5282" 96181408 96200216 50 4
"5283" 96200216 96204556 51 4
"5284" 96204556 96260842 52 4
"5285" 96260842 96316032 51 4
"5286" 96316032 96372611 52 4
"5287" 96372611 96383256 54 4
"5288" 96383256 96448687 56 4
"5289" 96448687 96681253 57 4
"5290" 96681253 96816411 58 4
"5291" 96816411 96897523 59 4
"5292" 96897523 96919556 58 4
"5293" 96919556 96965849 61 4
"5294" 96965849 97523338 63 4
"5295" 97523338 97534146 64 4
"5296" 97534146 97652057 65 4
"5297" 97652057 97695401 66 4
"5298" 97695401 97781855 67 4
"5299" 97781855 97782987 68 4
"5300" 97782987 97835556 70 4
"5301" 97835556 97918476 71 4
"5302" 97918476 98425582 69 4
"5303" 98425582 98466559 68 4
"5304" 98466559 99147896 67 4
"5305" 99147896 99237439 66 4
"5306" 99237439 99407200 67 4
"5307" 99407200 99421741 65 4
"5308" 99421741 99425353 63 4
"5309" 99425353 99528449 62 4
"5310" 99528449 99551907 60 4
"5311" 99551907 99561045 59 4
"5312" 99561045 99788605 59 4
"5313" 99788605 100012357 60 4
"5314" 100012357 100134103 59 4
"5315" 100134103 100322445 57 4
"5316" 100322445 100325630 56 4
"5317" 100325630 100341075 57 4
"5318" 100341075 100394210 58 4
"5319" 100394210 100441886 59 4
"5320" 100441886 100712375 60 4
"5321" 100712375 101133509 59 4
"5322" 101133509 101219932 58 4
"5323" 101219932 101229453 57 4
"5324" 101229453 101307674 60 4
"5325" 101307674 101398205 59 4
"5326" 101398205 101644204 60 4
"5327" 101644204 101712104 61 4
"5328" 101712104 101742816 62 4
"5329" 101742816 101868917 62 4
"5330" 101868917 101953182 61 4
"5331" 101953182 102041236 60 4
"5332" 102041236 102515133 62 4
"5333" 102515133 102569368 61 4
"5334" 102569368 102675023 62 4
"5335" 102675023 102948730 60 4
"5336" 102948730 103133044 59 4
"5337" 103133044 103271888 60 4
"5338" 103271888 103389409 61 4
"5339" 103389409 103542201 60 4
"5340" 103542201 104140848 59 4
"5341" 104140848 104421641 60 4
"5342" 104421641 104556666 61 4
"5343" 104556666 104919109 60 4
"5344" 104919109 105409654 58 4
"5345" 105409654 105475331 57 4
"5346" 105475331 105512358 54 4
"5347" 105512358 105517973 58 4
"5348" 105517973 106034478 58 4
"5349" 106034478 106196951 60 4
"5350" 106196951 106394380 57 4
"5351" 106394380 106463713 58 4
"5352" 106463713 106504943 55 4
"5353" 106504943 106698892 56 4
"5354" 106698892 106923626 55 4
"5355" 106923626 107419151 56 4
"5356" 107419151 107520859 57 4
"5357" 107520859 107708035 54 4
"5358" 107708035 107851275 52 4
"5359" 107851275 108639491 50 4
"5360" 108639491 108802762 49 4
"5361" 108802762 108848793 50 4
"5362" 108848793 109113914 49 4
"5363" 109113914 109660715 47 4
"5364" 109660715 110131702 49 4
"5365" 110131702 110773067 48 4
"5366" 110773067 111117247 49 4
"5367" 111117247 111125483 50 4
"5368" 111125483 111144505 51 4
"5369" 111144505 111214726 52 4
"5370" 111214726 111239014 51 4
"5371" 111239014 111477949 52 4
"5372" 111477949 111545323 55 4
"5373" 111545323 111704143 53 4
"5374" 111704143 111849422 52 4
"5375" 111849422 112024388 53 4
"5376" 112024388 113243456 54 4
"5377" 113243456 113244313 53 4
"5378" 113244313 113260465 54 4
"5379" 113260465 113262777 53 4
"5380" 113262777 113311741 52 4
"5381" 113311741 113343224 51 4
"5382" 113343224 113789510 50 4
"5383" 113789510 114330615 51 4
"5384" 114330615 114703773 52 4
"5385" 114703773 114885155 51 4
"5386" 114885155 114914110 52 4
"5387" 114914110 115255278 53 4
"5388" 115255278 115720115 54 4
"5389" 115720115 115829615 53 4
"5390" 115829615 115867213 55 4
"5391" 115867213 115897055 56 4
"5392" 115897055 116007803 59 4
"5393" 116007803 116406659 58 4
"5394" 116406659 117078327 56 4
"5395" 117078327 117084740 57 4
"5396" 117084740 117272840 56 4
"5397" 117272840 117897700 54 4
"5398" 117897700 118039852 56 4
"5399" 118039852 118221551 54 4
"5400" 118221551 118486543 55 4
"5401" 118486543 118560727 54 4
"5402" 118560727 118941742 53 4
"5403" 118941742 119072862 54 4
"5404" 119072862 119272958 53 4
"5405" 119272958 119896186 54 4
"5406" 119896186 119912286 55 4
"5407" 119912286 119914670 56 4
"5408" 119914670 119932620 58 4
"5409" 119932620 119947135 60 4
"5410" 119947135 119947188 59 4
"5411" 119947188 119974540 61 4
"5412" 119974540 121140144 60 4
"5413" 121140144 121481950 62 4
"5414" 121481950 121626824 64 4
"5415" 121626824 121648617 66 4
"5416" 121648617 121958091 64 4
"5417" 121958091 121972352 64 4
"5418" 121972352 122231301 61 4
"5419" 122231301 122395119 60 4
"5420" 122395119 122463069 59 4
"5421" 122463069 122657875 64 4
"5422" 122657875 122688744 67 4
"5423" 122688744 123752017 68 4
"5424" 123752017 123774065 66 4
"5425" 123774065 124275630 65 4
"5426" 124275630 124345346 66 4
"5427" 124345346 124387408 65 4
"5428" 124387408 124399996 66 4
"5429" 124399996 124496348 67 4
"5430" 124496348 124565964 68 4
"5431" 124565964 124628278 69 4
"5432" 124628278 125380922 71 4
"5433" 125380922 125582871 73 4
"5434" 125582871 125602470 74 4
"5435" 125602470 125652879 73 4
"5436" 125652879 125712060 74 4
"5437" 125712060 126169900 73 4
"5438" 126169900 126391828 72 4
"5439" 126391828 126456859 73 4
"5440" 126456859 126553888 72 4
"5441" 126553888 126714120 71 4
"5442" 126714120 127224641 70 4
"5443" 127224641 127242389 72 4
"5444" 127242389 127257660 73 4
"5445" 127257660 127267782 71 4
"5446" 127267782 127273449 73 4
"5447" 127273449 127315346 74 4
"5448" 127315346 127336047 73 4
"5449" 127336047 127337839 74 4
"5450" 127337839 127353144 76 4
"5451" 127353144 127365329 77 4
"5452" 127365329 127458938 78 4
"5453" 127458938 127485170 79 4
